mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2123574,"$2,100,000","478 S 950 E, Orem, UT 84097",5,4,5680,2019,0.27 Ac,2123574,"Contact Agent Scott Johnson 801-358-8565 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121561,"$659,500","2782 N Twin Flower Way, Lehi, UT 84048",3,3,3032,2025,0.06 Ac,2121561,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2114312,"$890,000","10763 N Dosh Ln, Highland, UT 84003",6,5,3545,2024,0.07 Ac,2114312,"Contact Agent Lindsey Eggett 801-694-2788 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123538,"$474,000","1041 W 600 S, Orem, UT 84058",4,2,1948,1979,0.23 Ac,,"Contact Agent Brent DeMille 801-420-1533 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121545,"$654,900","3909 W 2720 N, Lehi, UT 84048",3,3,3005,2025,0.06 Ac,4,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2113981,"$2,200,000","11572 N Maple Hollow Ct, Highland, UT 84003",6,6,7644,2007,0.60 Ac,3,"Contact Agent Shon Hudson 801-864-6696 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123433,"$599,900","463 N 1000 E, Orem, UT 84097",5,5,2788,1974,0.28 Ac,2123433,"Contact Agent Tanner Diamond 801-367-1241 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121443,"$525,000","3556 W Waterbury Dr  #603, Lehi, UT 84048",3,4,2385,2019,0.06 Ac,2121443,"Contact Agent Kim Bell 801-301-0703 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2113950,"$1,995,000","12184 N Bridgegate Way, Highland, UT 84003",5,5,6395,2016,0.26 Ac,2113950,"Contact Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123346,"$480,000","662 S 1490 W, Orem, UT 84058",4,3,1590,1997,0.19 Ac,2123346,"Contact Agent Jennifer Wilcox 801-830-0192 Co-Agent Aren Bybee 801-830-0618 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121435,"$479,000","428 E 500 N, Lehi, UT 84043",3,3,1561,1956,0.36 Ac,2121435,"Contact Agent Jonathan Elggren 801-893-8323 Co-Agent Jamie Sacks 801-573-8005 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2113436,"$925,000","11197 N Park Dr, Highland, UT 84003",4,3,3868,2006,0.19 Ac,4,"Contact Agent Tamara Zander 801-648-9931 Co-Agent Josh Olsen 385-438-4408 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2121403,"$519,900","3968 W 2800 N, Lehi, UT 84048",3,3,2063,2025,0.07 Ac,2121403,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123107,"$549,000","284 E 1838 S, Orem, UT 84058",4,3,2445,1962,0.20 Ac,0,"Contact Agent Jenna White 801-787-5251 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2113412,"$1,399,000","9435 N Aspen Hollow Cir, Highland, UT 84003",6,4,4908,2012,0.27 Ac,2113412,"Contact Agent J. Brody Johnson 509-992-3114 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122839,"$549,000","33 W 400 N, Orem, UT 84057",6,3,2603,1950,0.23 Ac,1,"Contact Agent Joshua G Thatcher 208-604-8864 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121392,"$791,400","3777 W 2550 N, Lehi, UT 84048",3,3,3761,2025,0.18 Ac,2,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2113086,"$950,000","5378 W 10130 N, Highland, UT 84003",5,4,4000,2001,0.60 Ac,2113086,"Contact Agent Kenny Parcell 801-794-7777 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2121388,"$450,000","3199 W 2450 N, Lehi, UT 84043",3,3,1438,2019,0.08 Ac,2121388,"Contact Agent Jeremy Osguthorpe 801-888-5561 Co-Agent Daniel Talbert 385-229-2557 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2122772,"$660,000","896 W 30 S, Orem, UT 84058",5,3,2670,1990,0.13 Ac,2122772,"Contact Agent Rychen Jones 385-421-0040 Co-Agent Tessa Bills 702-757-7939 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2111871,"$1,599,999","11886 N Harvest Moon Ln, Highland, UT 84003",6,4,5056,2005,0.27 Ac,4,"Contact Agent Sheri Barker 801-636-1333 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2111836,"$564,900","9757 N Caldwell Pl, Highland, UT 84003",3,3,2462,2022,0.06 Ac,2111836,"Contact Agent Ryan Kramer 801-949-1803 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122754,"$535,000","736 W 1800 N, Orem, UT 84057",5,2,2008,1976,0.20 Ac,2122754,"Contact Agent Nathan F DuBose 385-528-7802 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121385,"$821,900","3768 W 2500 N, Lehi, UT 84048",4,3,3903,2025,0.18 Ac,2121385,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2122684,"$469,900","1154 W 1340 N, Orem, UT 84057",4,2,1886,1978,0.22 Ac,0,"Contact Agent Joe Pierson 801-400-2870 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121376,"$755,800","3789 W 2500 N, Lehi, UT 84048",3,2,3284,2025,0.18 Ac,2121376,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2111207,"$1,350,000","10685 N Jerling Dr, Highland, UT 84003",6,4,3808,2001,0.32 Ac,2111207,"Contact Agent Devin Mackay 435-790-7361 Co-Agent Adam Allred 801-819-6200 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122252,"$519,900","567 S 670 E, Orem, UT 84097",3,2,2585,1978,0.21 Ac,2122252,"Contact Agent Scott Cloward 801-830-5155 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121229,"$1,350,000","4293 N Seasons View Dr, Lehi, UT 84048",6,4,5066,2022,0.65 Ac,2121229,"Contact Agent Steven L DeYoung 801-231-0100 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2110846,"$2,300,000","10818 N 6000 W, Highland, UT 84003",5,7,6697,2026,1.00 Ac,4,"Contact Agent Ryan Kramer 801-949-1803 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122225,"$4,995,000","1311 S 1100 E, Orem, UT 84097",5,7,12169,2006,0.65 Ac,5,"Contact Agent John Woodley 801-839-4240 Co-Agent Thomas Larsen 801-404-1882 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121098,"$1,399,999","1320 W Summer View Dr, Lehi, UT 84043",5,3,4473,2022,0.21 Ac,2121098,"Contact Agent Jennifer Yeo 801-427-0644 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2110626,"$1,199,900","12219 N Bridgegate Way, Highland, UT 84003",5,4,4228,2017,0.24 Ac,2110626,"Contact Agent James Comas 801-230-4363 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2120995,"$974,900","500 S Center St, Lehi, UT 84043",5,5,3600,2026,0.30 Ac,4,"Contact Agent Timothy Halls 801-372-4149 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2122194,"$750,000","545 W 1240 N, Orem, UT 84057",3,2,4100,2020,0.24 Ac,2122194,"Contact Agent Justin Udy 801-573-1601 Co-Agent Brandon McBride 801-706-8832 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2109648,"$1,575,000","12179 N Creek Meadow Ct, Highland, UT 84003",4,4,5773,2023,0.31 Ac,2109648,"Contact Agent Talon Cullimore 801-472-7169 Co-Agent Lindsey Ann Cullimore 801-637-3566 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2121779,"$485,000","484 N 250 E, Orem, UT 84057",4,2,1776,1971,0.21 Ac,0,"Contact Agent Scott Beardall 801-735-7226 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2109638,"$1,294,500","10261 N Mystic Hollow Cir, Highland, UT 84003",6,4,5044,2003,0.52 Ac,4,"Contact Agent Cheri Palsson 972-896-5353 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2121736,"$874,900","700 E 1280 N, Orem, UT 84097",4,3,3218,2008,0.15 Ac,2121736,"Contact Agent Drew Payne 801-361-1773 Co-Agent Cameron Brock Goyen 480-290-0508 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2120979,"$629,900","3615 W 2780 N, Lehi, UT 84048",5,4,2730,2020,0.08 Ac,2120979,"Contact Agent Suzy Hunter 801-372-7996 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2108885,"$3,290,000","6602 W Normandy Way, Highland, UT 84003",7,6,7779,2007,0.71 Ac,2108885,"Contact Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2120881,"$625,000","811 E Sandhill Ct, Lehi, UT 84043",5,3,2480,2010,0.19 Ac,2120881,"Contact Agent Britney Baker 801-691-4359 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2121497,"$424,000","847 N 275 E, Orem, UT 84057",5,1,1548,1942,0.12 Ac,0,"Contact Agent Sarah Slade 435-671-0063 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2120762,"$1,920,000","4662  Autumn View Dr, Lehi, UT 84048",8,5,5451,2022,0.24 Ac,3,"Contact Agent Kerry Phillips 801-404-4498 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2106692,"$1,552,000","6027 W Boulder Way  #422, Highland, UT 84003",4,3,5773,2022,0.28 Ac,2106692,"Contact Agent Lori P Taylor 801-899-5986 Co-Agent Sheri Barker 801-636-1333 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2121218,"$549,995","386 N 1100 E, Orem, UT 84097",4,2,2190,1978,0.27 Ac,4,"Contact Agent Jared English 888-881-4118 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2120620,"$640,000","3117 N 325 W, Lehi, UT 84043",4,4,2733,2022,0.06 Ac,2120620,"Contact Agent Tanner Boyack 858-336-2484 Co-Agent Jeffrey M. Daniels 801-678-3337 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2105961,"$1,120,000","11124 N 6000 W, Highland, UT 84003",6,4,3687,1973,0.92 Ac,2105961,"Contact Agent Tiani Shoemaker 801-718-6612 Co-Agent Jennifer Mascaro 801-548-0331 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2120589,"$889,900","1167 W 2980 N, Lehi, UT 84043",3,3,3318,2025,0.10 Ac,2120589,"Contact Agent Rodney Mills 801-647-1467 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2120788,"$406,000","397 W 400 S, Orem, UT 84058",3,1,1368,1933,0.15 Ac,0,"Contact Agent Eric Swain 801-623-8975 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2120657,"$749,000","597 W 1400 N, Orem, UT 84057",6,3,3989,2007,0.20 Ac,4,"Contact Agent Julie Rose 801-680-1905 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2105618,"$1,399,900","5973 W 9960 N, Highland, UT 84003",6,5,5336,2007,0.77 Ac,3,"Contact Agent Stayton Barnes 801-592-5220 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2120424,"$524,900","581 S 1500 W, Lehi, UT 84043",4,2,1590,1999,0.23 Ac,2120424,"Contact Agent Bethia Wright 801-641-0455 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2120598,"$585,000","738 N 835 W, Orem, UT 84057",5,2,2174,1978,0.19 Ac,2120598,"Contact Agent Veronica E Rosales 801-814-8184 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2104438,"$1,380,000","10434 N 6400 W, Highland, UT 84003",6,6,7514,1988,0.99 Ac,4,"Contact Agent Skyler Smith 801-787-8149 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2120397,"$525,000","3217 W 2450 N, Lehi, UT 84043",3,3,2300,2018,0.07 Ac,2120397,"Contact Agent Ken Thomas 801-301-0887 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2101246,"$739,900","5159 W 11000 N, Highland, UT 84003",7,3,3498,1994,0.28 Ac,2101246,"Contact Agent Ryan M Chriswell 360-689-2389 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2120484,"$450,000","387 S 1000 E, Orem, UT 84097",3,2,2240,1960,0.22 Ac,0,"Contact Agent Haley A Berry 435-703-4517 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2100291,"$600,000","4924 W Willowstone Dr, Highland, UT 84003",3,3,2456,2023,0.07 Ac,2100291,"Contact Agent Tricia P. Vanderkooi 801-652-7410 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2120444,"$526,900","37 S Eastwood Dr, Orem, UT 84097",4,2,2160,1961,0.16 Ac,0,"Contact Agent Cari C Duncan 801-897-1321 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2092564,"$1,888,000","9967 N 6670 W, Highland, UT 84003",7,5,6615,2006,0.69 Ac,2092564,"Contact Agent Layne Thompson 801-717-0906 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2120193,"$775,000","656 W 550 S, Orem, UT 84058",7,4,4566,1977,0.27 Ac,2,"Contact Agent Jerry D Loveland 801-372-0227 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2091561,"$798,900","5077 W 11000 N, Highland, UT 84003",6,4,3804,1995,0.33 Ac,2091561,"Contact Agent Grisel Khan 801-558-7714 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2119497,"$539,900","217 W 900 S, Orem, UT 84058",4,2,2500,1979,0.37 Ac,2119497,"Contact Agent Lewis Barton 801-427-1333 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2090068,"$799,000","10861 N Panorama Dr, Highland, UT 84003",7,5,3334,1994,0.30 Ac,2090068,"Contact Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2119474,"$429,000","532 E 650 S, Orem, UT 84097",4,1,1050,1954,0.20 Ac,,"Contact Agent Veronica Santistevan 385-208-9663 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2087270,"$679,000","5586 W 10130 N, Highland, UT 84003",6,3,2846,1990,0.43 Ac,2087270,"Contact Agent Robert N. Gardner 801-367-4773 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123875,"$350,000","126 S 700 W, Provo, UT 84601",5,3,2636,1919,0.16 Ac,4,"Contact Agent Cody Thorup 385-695-8382 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119452,"$545,000","526 E Heather Rd, Orem, UT 84097",5,3,2622,1984,0.21 Ac,2119452,"Contact Agent Kathy Campbell 801-471-9027 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2123494,"$481,999","615 E 420 N, Provo, UT 84606",4,2,1252,1919,0.10 Ac,0,"Contact Agent Samuel Brinton 801-583-2020 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2086395,"$905,000","11987 N Cyprus Dr, Highland, UT 84003",3,3,4070,2006,0.31 Ac,2086395,"Contact Agent Breezy Anson 801-362-4326 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2119430,"$899,000","193 E 1570 N, Orem, UT 84057",6,4,4221,2006,0.24 Ac,2119430,"Contact Agent Jenny Frame 435-229-5901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2123462,"$553,300","1587 N 3190 W, Provo, UT 84601",3,3,2068,2025,0.07 Ac,2123462,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119427,"$575,000","471 E 34 S, Orem, UT 84097",5,3,2100,1959,0.17 Ac,0,"Contact Agent Kailey M Battaglia 385-477-8129 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2078454,"$2,390,000","11311 N 5150 W, Highland, UT 84003",6,4,5586,2025,0.98 Ac,2,"Contact Agent Gina Brown 801-400-1537 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123406,"$440,000","1125 S 770 W, Provo, UT 84601",3,2,1255,2004,0.27 Ac,2123406,"Contact Agent Tema Laussen 801-691-2500 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2073495,"$914,973","4947 W Evergreen Ln, Highland, UT 84003",5,5,4418,2023,0.16 Ac,2073495,"Contact Agent Ned Chidester 801-420-7653 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
