mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2117672,"$675,000","3184  Barnhill Bay, Cottonwood Heights, UT 84121",3,2,1998,1973,0.18 Ac,2117672,"Contact Agent Wendy Richhart 801-259-5198 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2124123,"$749,900","1081 S 700 E, Salt Lake City, UT 84105",3,3,2458,1905,0.15 Ac,0,"Contact Agent Benjamin Blaser 801-309-7603 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2124047,"$1,299,000","1305 E Laird Ave, Salt Lake City, UT 84105",4,4,3237,1932,0.17 Ac,2124047,"Contact Agent Daniel Lopez 505-231-7800 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2117501,"$4,890,000","2238 E Cottonwood Cove Ln, Cottonwood Heights, UT 84121",5,6,7420,1999,1.29 Ac,2117501,"Contact Agent Dan Evans 801-372-3512 Co-Agent Matt Evans 801-367-7077 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123997,"$473,900","2816 S Adams St, Salt Lake City, UT 84115",3,2,1146,1920,0.29 Ac,,"Contact Agent Nate Smith 801-842-7135 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2117033,"$1,099,999","2110 E Lonsdale Dr, Cottonwood Heights, UT 84121",4,3,3244,1977,0.19 Ac,2117033,"Contact Agent James Barnett 801-209-6308 Co-Agent Shauna Madsen 801-860-9675 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2116792,"$4,800,000","4006 E Canyon Estate Dr, Cottonwood Heights, UT 84121",5,8,7459,2026,0.87 Ac,2116792,"Contact Agent Mike Lindsay 801-580-5567 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123961,"$739,500","2590 E 2100 S, Salt Lake City, UT 84109",4,2,1726,1946,0.12 Ac,2123961,"Contact Agent Cameron Richardson 385-213-2583 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2116352,"$779,900","7450 S 2340 E, Cottonwood Heights, UT 84121",4,3,2144,1974,0.18 Ac,2116352,"Contact Agent Reza Abtahi 801-577-0198 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123939,"$559,000","74 N L St, Salt Lake City, UT 84103",2,2,1347,1910,0.15 Ac,2123939,"Contact Agent Babs De Lay 801-201-8824 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2123949,"$1,200,000","2456 E Wilson Ave, Salt Lake City, UT 84108",4,4,3020,1974,0.16 Ac,2123949,"Contact Agent Lisa Devashrayee 801-244-4685 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2115768,"$1,050,000","8797  Hidden Oak Dr, Cottonwood Heights, UT 84121",6,3,4292,1976,0.38 Ac,4,"Contact Agent Mike Ulrich 801-898-1699 Co-Agent Allan D Argueta 801-674-2375 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2115427,"$1,100,000","6701 S 2445 E, Cottonwood Heights, UT 84121",5,4,3088,1963,0.49 Ac,2115427,"Contact Agent Tricia P. Vanderkooi 801-652-7410 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123818,"$1,100,000","915 S Park Row St, Salt Lake City, UT 84105",4,3,3024,1921,0.12 Ac,0,"Contact Agent Shaun Jacobsen 801-703-6756 Co-Agent Angela Carlson 801-554-7583 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2115417,"$595,000","7491 S 2700 E, Cottonwood Heights, UT 84121",4,2,1972,1962,0.18 Ac,0,"Contact Agent Brian Summers 801-613-2320 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123790,"$1,600,000","3459 S Crestwood Dr, Salt Lake City, UT 84109",3,3,2413,1970,0.28 Ac,2123790,"Contact Agent Michael Perry 801-588-9964 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2123732,"$709,990","4509 S Holladay Cir, Salt Lake City, UT 84117",3,2,1533,1947,0.14 Ac,0,"Contact Agent Samantha Woodward 801-687-6397 Co-Agent Sean Buttars 801-664-3492 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2114993,"$1,999,000","7732 S Timberline Dr, Cottonwood Heights, UT 84121",7,5,6830,1986,0.23 Ac,2114993,"Contact Agent Karina Bassett 801-230-3008 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2113168,"$974,900","2559 E Cupecoy Dr, Cottonwood Heights, UT 84121",5,3,3484,1992,0.18 Ac,2113168,"Contact Agent James Eaton 801-404-0900 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123722,"$3,450,000","1315 E 2nd Ave, Salt Lake City, UT 84103",4,7,7061,1918,0.34 Ac,4,"Contact Agent Thomas Wright 801-652-5700 Co-Agent Erin Eldredge 801-205-4239 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2112664,"$1,450,000","2161  Lorita Way, Cottonwood Heights, UT 84093",6,5,4404,2006,0.34 Ac,2112664,"Contact Agent Heidi Castain 801-865-2230 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123648,"$330,000","5111 S Pieper Blvd, Salt Lake City, UT 84118",4,1,1346,1957,0.14 Ac,4,"Contact Agent Jennifer Cottam 801-828-6952 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2112278,"$779,000","2244 E 6450 S, Cottonwood Heights, UT 84121",3,3,2250,1960,0.48 Ac,0,"Contact Agent Jeff Chatelain 801-550-5388 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123623,"$330,000","246 E Edith Ave, Salt Lake City, UT 84111",3,1,1344,1930,0.12 Ac,0,"Contact Agent Chad Thomas 801-808-9837 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2112118,"$950,000","2968 E Pine View Dr, Cottonwood Heights, UT 84121",4,3,3066,1978,0.22 Ac,2112118,"Contact Agent Babs De Lay 801-201-8824 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123599,"$459,000","5867 S 4090 W, Salt Lake City, UT 84118",5,2,1824,1970,0.16 Ac,0,"Contact Agent Parker Young 801-913-0146 Co-Agent Chris Jones 801-897-6744 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2111648,"$824,999","2712 E 7115 S, Cottonwood Heights, UT 84121",4,3,1906,1977,0.19 Ac,2111648,"Contact Agent Bryce Anderson 801-948-0220 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123578,"$550,000","3538 W Biathlon Cir, Salt Lake City, UT 84129",5,3,2894,2001,0.19 Ac,2123578,"Contact Agent Scott A Dilley 801-706-7384 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2123456,"$585,000","1423 N Morton Dr, Salt Lake City, UT 84116",4,4,2000,1986,0.18 Ac,2123456,"Contact Agent Michael Glauser 801-828-5545 Co-Agent Matt Storheim 801-860-2894 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2109221,"$569,900","1457 E 7380 S, Cottonwood Heights, UT 84121",5,2,2904,1966,0.20 Ac,2,"Contact Agent Jay Mirrafie 801-558-8900 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2108313,"$830,000","7622 S Cambria Cir, Cottonwood Heights, UT 84121",5,3,2978,1974,0.18 Ac,2108313,"Contact Agent Sally Domichel 801-573-1675 Co-Agent Danielle Hickman 801-641-4731 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123418,"$345,000","1112 S Navajo St, Salt Lake City, UT 84104",2,1,1219,1947,49 ac,,"Contact Agent Dana Holton 801-259-0008 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2123421,"$345,000","1102 S Navajo St, Salt Lake City, UT 84104",2,1,836,1941,49 ac,,"Contact Agent Dana Holton 801-259-0008 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2106369,"$1,199,000","3388 E Stonehill Ln, Cottonwood Heights, UT 84121",4,4,4458,1984,0.23 Ac,2106369,"Contact Agent Breanne Mansell 801-946-4029 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2106247,"$784,900","2063 E Kane Cir, Cottonwood Heights, UT 84121",6,4,3575,1968,0.22 Ac,2106247,"Contact Agent W. Brett Wilde 801-623-9552 Co-Agent McKelle Beck 602-872-3223 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2105423,"$740,000","1695 E Ensign Pl, Cottonwood Heights, UT 84121",3,4,2911,1978,0.19 Ac,2105423,"Contact Agent Michael Gura 801-231-4794 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123194,"$475,000","3964 S 3600 W, Salt Lake City, UT 84119",4,2,3022,1962,0.19 Ac,2123194,"Contact Agent Jennifer Sweat 801-550-8061 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2105412,"$1,449,900","3071 E 7335 S, Cottonwood Heights, UT 84121",5,5,6360,1982,"1,500 sq ft",2105412,"Contact Agent Noreen Gibbons 801-243-2263 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123159,"$183,750","168 E Herbert Ave, Salt Lake City, UT 84111",2,1,1082,1923,0.11 Ac,0,"Contact Agent Dustin Peterson 801-866-4420 Co-Agent Tommy Webber 801-941-9410 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2105333,"$969,800","3364 E Creek Rd, Cottonwood Heights, UT 84121",4,4,4731,1979,0.23 Ac,2105333,"Contact Agent Jennifer Sweat 801-550-8061 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2124071,"$414,900","3935 S 300 E, Murray, UT 84107",3,1,1230,1955,0.16 Ac,2124071,"Contact Agent Deann Neil 801-971-8763 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2123134,"$2,600,000","1002 E Elm Ave, Salt Lake City, UT 84106",4,4,4728,2024,0.12 Ac,4,"Contact Agent Troy Rawlings 801-739-3845 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2123133,"$549,900","2011 S Roberta St, Salt Lake City, UT 84115",2,2,1560,1940,0.15 Ac,2123133,"Contact Agent Stacee Riekhof 801-718-8555 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2123959,"$715,000","6098 S 520 E, Murray, UT 84107",5,3,3540,1953,0.24 Ac,2123959,"Contact Agent Joseph Ellis 801-823-1269 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2123104,"$455,000","4785 W 4955 S, Salt Lake City, UT 84118",4,2,1440,1954,0.16 Ac,0,"Contact Agent Branden Kirk 801-836-3111 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2105050,"$1,399,000","2614 E Tuxedo Cir, Cottonwood Heights, UT 84093",5,4,5134,1999,0.24 Ac,2105050,"Contact Agent Bryan Colemere 801-699-4266 Co-Agent J. Scott Colemere 801-403-8565 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123713,"$725,000","6072 S 700 W, Murray, UT 84123",6,4,3894,1993,0.36 Ac,2123713,"Contact Agent Jared Johnson 385-352-5454 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2104981,"$1,399,000","3376 E Daneborg Dr, Cottonwood Heights, UT 84121",8,5,6136,1985,0.38 Ac,3,"Contact Agent Leslie Clement 801-971-0455 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2123070,"$579,900","1281 N Carousel St, Salt Lake City, UT 84116",4,2,2080,1964,0.23 Ac,2123070,"Contact Agent Alicia Vera 801-694-1864 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2123289,"$720,000","929 W Brandermill Cv, Murray, UT 84123",4,3,3634,1987,0.20 Ac,2123289,"Contact Agent Linda Wilson 385-260-5254 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2103718,"$749,000","7872 S Newport Way, Cottonwood Heights, UT 84121",4,3,2484,1976,0.25 Ac,2103718,"Contact Agent Shauna Quick 801-550-4419 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2122997,"$665,000","2872 S Imperial St, Salt Lake City, UT 84106",3,2,1640,1953,0.15 Ac,2122997,"Contact Agent Bobby Vigil 801-455-6550 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2123163,"$599,000","5749 S Mcmillan Cir, Murray, UT 84107",4,3,1993,1951,0.17 Ac,0,"Contact Agent Craig Oborn 801-864-3472 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2103031,"$795,000","7034 S Cadens Cv, Cottonwood Heights, UT 84121",3,2,3272,2011,0.13 Ac,2103031,"Contact Agent Jennifer Shino 801-573-6608 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2122853,"$549,900","6460 S Blaine Dr, Murray, UT 84107",4,2,2300,1957,0.18 Ac,2122853,"Contact Agent Amber Briem 801-949-9931 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122978,"$1,595,000","1816 S Yuma St, Salt Lake City, UT 84108",5,3,2903,1948,0.23 Ac,4,"Contact Agent Christina F Dalton 801-560-3390 Co-Agent Reese Cerruti 801-414-9631 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2122911,"$700,000","1865 E Hillcrest Ave, Salt Lake City, UT 84106",3,2,2446,1942,0.17 Ac,4,"Contact Agent Heather Pappas 801-641-2766 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2102846,"$3,200,000","2196 E 6450 S, Cottonwood Heights, UT 84121",5,2,3478,1955,2.32 Ac,0,"Contact Agent Maren Van Vranken 801-910-8658 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2122416,"$744,900","228 W Waterstone Cir  #10, Murray, UT 84107",3,2,2581,2026,0.09 Ac,,"Contact Agent Janie Despain Mathis 801-232-4299 Co-Agent Paul McKinney 801-557-1492 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2099812,"$720,000","1938 E 7130 S, Cottonwood Heights, UT 84121",4,3,2634,1972,0.18 Ac,2099812,"Contact Agent Brandon C. Allred 801-390-2179 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2122820,"$500,000","5275 W Ridge Flower Way, Salt Lake City, UT 84118",4,3,2090,1999,0.26 Ac,2122820,"Contact Agent Josh Johnson 801-367-5886 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2098805,"$1,700,000","2935 E Denmark Dr, Cottonwood Heights, UT 84121",6,5,5082,2001,0.27 Ac,2098805,"Contact Agent Matthew Dominesey 801-205-5746 Co-Agent Alison Bowcutt 801-897-9759 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2121835,"$550,000","5553 S Edgeberry Dr, Murray, UT 84123",4,3,1942,1994,0.14 Ac,2121835,"Contact Agent Steven L DeYoung 801-231-0100 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2121811,"$690,000","5245 S 900 E, Murray, UT 84117",6,3,2308,1950,0.29 Ac,2121811,"Contact Agent Veronica E Rosales 801-814-8184 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2097904,"$1,195,000","7187  Villandrie Ln, Cottonwood Heights, UT 84121",6,5,4569,2001,0.13 Ac,2097904,"Contact Agent Dinko Keserovic 801-792-2359 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2122757,"$1,499,000","121  T St, Salt Lake City, UT 84103",5,3,4388,1908,0.17 Ac,2122757,"Contact Agent Bryce Anderson 801-948-0220 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2121347,"$1,295,000","6849 S Jefferson St, Murray, UT 84107",5,3,3962,2025,0.25 Ac,2121347,"Contact Agent Joseph Ellis 801-823-1269 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122732,"$449,900","4026 W 5900 S, Salt Lake City, UT 84123",5,2,1838,1973,0.19 Ac,0,"Contact Agent Christina Lovell 801-613-0404 Co-Agent Demian Lovell 801-613-1653 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2095268,"$629,990","6690 S 1495 E, Cottonwood Heights, UT 84121",3,2,2208,1963,0.28 Ac,2095268,"Contact Agent Tony Reece 801-509-5341 Co-Agent Sophie A Reece 801-330-2182 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2122728,"$569,900","1876 W 3300 S, Salt Lake City, UT 84119",5,3,1650,1955,0.20 Ac,4,"Contact Agent Tony Andrade 385-695-7114 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2121314,"$525,000","5981 S 610 W, Murray, UT 84123",3,2,1232,1970,0.18 Ac,2121314,"Contact Agent Darren Lum 801-557-0703 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2094811,"$1,249,500","3603 E Macintosh Ln, Cottonwood Heights, UT 84121",5,3,3564,1968,0.23 Ac,2,"Contact Agent Mike Lindsay 801-580-5567 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
